"LAKE_ID","probability","SITE_ID","seg_id","site_id","sample_id","info_type","depth","date","fraction","parameter","method_speciation","value","units","quantitation_limit","validator_qualifiers","interpreted_qualifiers","result_type","data_provider","replicate"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","calcium","none",45.1,"mg/l",1000,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.805,2020-09-30,NA,"chlorophyll a (probe)","none",2.73,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.909,2020-09-30,"total","ph","none",7.41,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","chloride","none",81100,"ug/l",2,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.895,2020-09-30,NA,"phycocyanin (probe)","none",1.41,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","true color","none",40,"color_units",5,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",5.87,2020-09-30,NA,"phycocyanin (probe)","none",0.43,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.027,2020-09-30,NA,"phycocyanin (probe)","none",1.51,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","nitrite","as N",13,"ug/l",0.01,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",5.884,2020-09-30,NA,"specific conductance","none",554.5,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",3.907,2020-09-30,NA,"oxidation reduction potential (orp)","none",191.8,"mv",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.909,2020-09-30,NA,"dissolved oxygen saturation","none",73.2,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","nitrate_nitrite","as N",72.8,"ug/l",0.002,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","iron","none",689,"ug/l",100,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.805,2020-09-30,NA,"chlorophyll a (probe)","none",0.68,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","nitrite","as N",14,"ug/l",0.01,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",1.935,2020-09-30,NA,"specific conductance","none",539,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","chloride","none",81100,"ug/l",2,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.909,2020-09-30,NA,"phycocyanin (probe)","none",1.23,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.168,2020-09-30,NA,"phycocyanin (probe)","none",1.42,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.909,2020-09-30,NA,"chlorophyll a (probe)","none",0.67,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",3.907,2020-09-30,NA,"chlorophyll a (probe)","none",2.64,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","manganese","none",81,"ug/l",10,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",5.87,2020-09-30,"total","ph","none",7.02,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",3.907,2020-09-30,NA,"specific conductance","none",539.2,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.878,2020-09-30,"none","temperature","none",18.6111111111111,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.891,2020-09-30,"none","temperature","none",18.7777777777778,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",1.935,2020-09-30,NA,"chlorophyll a (probe)","none",2.58,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.805,2020-09-30,NA,"oxidation reduction potential (orp)","none",195.3,"mv",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.895,2020-09-30,NA,"oxidation reduction potential (orp)","none",194.7,"mv",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.027,2020-09-30,NA,"chlorophyll a (probe)","none",2.66,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,NA,"bmaa (beta-methyl-amino-(l)-alanine)","none",NA,"ug/l",NA,NA,NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.895,2020-09-30,NA,"specific conductance","none",539,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","nitrogen, kjeldahl, total","none",0.99,"mg/l",0.1,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.891,2020-09-30,NA,"specific conductance","none",539,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.909,2020-09-30,NA,"specific conductance","none",539,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","nitrate","as N",71,"ug/l",0.05,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","nitrate","as N",59,"ug/l",0.05,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",1.935,2020-09-30,NA,"dissolved oxygen saturation","none",73.6,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.909,2020-09-30,NA,"chlorophyll a (probe)","none",2.68,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.878,2020-09-30,"total","ph","none",7.28,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.895,2020-09-30,NA,"chlorophyll a (probe)","none",0.68,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.805,2020-09-30,NA,"phycocyanin (probe)","none",1.32,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",5.884,2020-09-30,NA,"chlorophyll a (probe)","none",2.53,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",1.935,2020-09-30,NA,"oxidation reduction potential (orp)","none",194,"mv",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.168,2020-09-30,"total","ph","none",7.4,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.886,2020-09-30,NA,"dissolved oxygen saturation","none",46.9,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","nitrogen, kjeldahl, total","none",0.93,"mg/l",0.1,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",3.907,2020-09-30,NA,"dissolved oxygen saturation","none",72.6,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.891,2020-09-30,NA,"dissolved oxygen saturation","none",73.1,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",3.907,2020-09-30,NA,"phycocyanin (probe)","none",1.11,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.891,2020-09-30,NA,"phycocyanin (probe)","none",1.16,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.878,2020-09-30,NA,"chlorophyll a (probe)","none",2.01,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.027,2020-09-30,"total","ph","none",7.38,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.895,2020-09-30,NA,"dissolved oxygen saturation","none",74.1,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,NA,"microcystin","none",NA,"ug/l",NA,NA,NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",5.884,2020-09-30,NA,"phycocyanin (probe)","none",0.44,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",5.87,2020-09-30,NA,"chlorophyll a (probe)","none",2.5,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.168,2020-09-30,NA,"chlorophyll a (probe)","none",2.51,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",2.891,2020-09-30,NA,"chlorophyll a (probe)","none",2.5,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.887,2020-09-30,NA,"chlorophyll a (probe)","none",1.56,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",3.907,2020-09-30,"total","ph","none",7.42,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_ow_2020-09-30","ow",NA,2020-09-30,"total","true color","none",31,"color_units",5,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.805,2020-09-30,NA,"dissolved oxygen saturation","none",74.6,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",1.935,2020-09-30,NA,"phycocyanin (probe)","none",1.22,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.028,2020-09-30,NA,"oxidation reduction potential (orp)","none",195.9,"mv",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.878,2020-09-30,NA,"dissolved oxygen saturation","none",58.3,"percent",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.878,2020-09-30,NA,"phycocyanin (probe)","none",0.68,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.028,2020-09-30,NA,"phycocyanin (probe)","none",0.65,"rfu",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_bs_2020-09-30","bs",NA,2020-09-30,"total","manganese","none",140,"ug/l",10,"a",NA,"lab","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.028,2020-09-30,NA,"chlorophyll a (probe)","none",0.83,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",4.886,2020-09-30,NA,"chlorophyll a (probe)","none",1.54,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",-0.027,2020-09-30,NA,"oxidation reduction potential (orp)","none",196.1,"mv",NA,NA,NA,"in-situ","lci","1"
"0104gre5309","yes","LAK20_NY-10018","0101-0038","0104gre5309_dh","0104gre5309_dh_dp_2020-09-30","dp",0.168,2020-09-30,NA,"oxidation reduction potential (orp)","none",195.9,"mv",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,NA,"oxidation reduction potential (orp)","none",183.4,"mv",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,NA,"oxidation reduction potential (orp)","none",185.1,"mv",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,"dissolved","dissolved_oxygen","none",10.16,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,NA,"dissolved oxygen saturation","none",110.7,"percent",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,NA,"specific conductance","none",1515.3,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,"total","ph","none",8.04,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,NA,"dissolved oxygen saturation","none",108.5,"percent",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_sd_2021-09-27","sd",NA,2021-09-27,NA,"depth, secchi disk depth","none",1,"m",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,NA,"chlorophyll a (probe)","none",3.64,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,NA,"specific conductance","none",1520.5,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,"dissolved","dissolved_oxygen","none",10.37,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,"none","temperature","none",18.2777777777778,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,"none","temperature","none",18.3333333333333,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,"total","ph","none",8,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.142,2021-09-27,NA,"chlorophyll a (probe)","none",3.39,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0301canxxx1","yes","LAK20_NY-10091","0102-0035","0301canxxx1_dh","0301canxxx1_dh_dp_2021-09-27","dp",0.12,2021-09-27,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",8.104,2021-09-28,NA,"specific conductance","none",198.9,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",6.832,2021-09-28,NA,"specific conductance","none",199.4,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",10.215,2021-09-28,NA,"specific conductance","none",198.4,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",7.202,2021-09-28,NA,"specific conductance","none",199.3,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",6.832,2021-09-28,"total","ph","none",7.79,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",11.172,2021-09-28,NA,"dissolved oxygen saturation","none",69,"percent",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",18.671,2021-09-28,"total","ph","none",7.23,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",5.401,2021-09-28,NA,"specific conductance","none",199.4,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",0.607,2021-09-28,"total","ph","none",7.92,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",20.001,2021-09-28,"total","ph","none",7.19,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",8.694,2021-09-28,NA,"dissolved oxygen saturation","none",77.3,"percent",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",8.104,2021-09-28,NA,"dissolved oxygen saturation","none",80,"percent",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",19.298,2021-09-28,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",12.094,2021-09-28,NA,"dissolved oxygen saturation","none",57.3,"percent",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",19.298,2021-09-28,"total","ph","none",7.2,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",10.215,2021-09-28,NA,"dissolved oxygen saturation","none",71.6,"percent",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",12.094,2021-09-28,NA,"oxidation reduction potential (orp)","none",75.3,"mv",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",8.694,2021-09-28,NA,"specific conductance","none",198.2,"us/cm",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",14.225,2021-09-28,NA,"oxidation reduction potential (orp)","none",78.4,"mv",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",0.651,2021-09-28,"total","ph","none",7.92,"ph_units",NA,NA,NA,"in-situ","lci","1"
"0403rus0146","yes","LAK20_NY-10081","0403-0024","0403rus0146_dh","0403rus0146_dh_dp_2021-09-28","dp",17.385,2021-09-28,NA,"chlorophyll a (probe)","none",1.32,"ug/l",NA,NA,NA,"in-situ","lci","1"
